systematic_name	dbentity_id	so_id	contig_id	taxonomy_id	strand	genomic_start_index	genomic_end_index	genomic_file_header	genomic_download_filename	oneKB_start	oneKB_end	oneKB_file_header	oneKB_download_filename
YNCN0006W	1284264	267488	1384456	274944	-	68639	68729	>YNCN0006W YNCN0006W FL100 JRIT01000080.1:68639..68729	YNCN0006W_FL100_genomic.fsa	67639	69729	>YNCN0006W YNCN0006W FL100 JRIT01000080.1:67639..69729 +/- 1kb	YNCN0006W_FL100_1kb.fsa
YNCN0006W	1284264	267488	1385100	275321	-	68760	68850	>YNCN0006W YNCN0006W JK9-3d JRIZ01000193.1:68760..68850	YNCN0006W_JK9-3d_genomic.fsa	67760	69850	>YNCN0006W YNCN0006W JK9-3d JRIZ01000193.1:67760..69850 +/- 1kb	YNCN0006W_JK9-3d_1kb.fsa
YNCN0006W	1284264	267488	1386797	274425	+	121271	121361	>YNCN0006W YNCN0006W RM11-1A JRIP01000066.1:121271..121361	YNCN0006W_RM11-1A_genomic.fsa	120271	122361	>YNCN0006W YNCN0006W RM11-1A JRIP01000066.1:120271..122361 +/- 1kb	YNCN0006W_RM11-1A_1kb.fsa
YNCN0006W	1284264	267488	1386930	275326	+	121634	121724	>YNCN0006W YNCN0006W SEY6210 JRIW01000021.1:121634..121724	YNCN0006W_SEY6210_genomic.fsa	120634	122724	>YNCN0006W YNCN0006W SEY6210 JRIW01000021.1:120634..122724 +/- 1kb	YNCN0006W_SEY6210_1kb.fsa
YNCN0006W	1284264	267488	1388952	275329	-	144517	144607	>YNCN0006W YNCN0006W X2180-1A JRIX01000084.1:144517..144607	YNCN0006W_X2180-1A_genomic.fsa	143517	145607	>YNCN0006W YNCN0006W X2180-1A JRIX01000084.1:143517..145607 +/- 1kb	YNCN0006W_X2180-1A_1kb.fsa
YNCN0006W	1284264	267488	1389270	275334	+	122819	122909	>YNCN0006W YNCN0006W Y55 JRIF01000231.1:122819..122909	YNCN0006W_Y55_genomic.fsa	121819	123909	>YNCN0006W YNCN0006W Y55 JRIF01000231.1:121819..123909 +/- 1kb	YNCN0006W_Y55_1kb.fsa
YNCP0008C	1286927	267488	1381743	274916	+	415	506	>YNCP0008C YNCP0008C Sigma1278b JRIQ01000037.1:415..506	YNCP0008C_Sigma1278b_genomic.fsa	1	1506	>YNCP0008C YNCP0008C Sigma1278b JRIQ01000037.1:1..1506 +/- 1kb	YNCP0008C_Sigma1278b_1kb.fsa
YNCP0008C	1286927	267488	1383401	275338	+	141712	141803	>YNCP0008C YNCP0008C CEN.PK JRIV01000030.1:141712..141803	YNCP0008C_CEN.PK_genomic.fsa	140712	142803	>YNCP0008C YNCP0008C CEN.PK JRIV01000030.1:140712..142803 +/- 1kb	YNCP0008C_CEN.PK_1kb.fsa
YNCP0008C	1286927	267488	1383587	275315	-	117407	117498	>YNCP0008C YNCP0008C D273-10B JRIY01000027.1:117407..117498	YNCP0008C_D273-10B_genomic.fsa	116407	117723	>YNCP0008C YNCP0008C D273-10B JRIY01000027.1:116407..117723 +/- 1kb	YNCP0008C_D273-10B_1kb.fsa
YNCP0008C	1286927	267488	1384481	274944	+	226	316	>YNCP0008C YNCP0008C FL100 JRIT01000116.1:226..316	YNCP0008C_FL100_genomic.fsa	1	1316	>YNCP0008C YNCP0008C FL100 JRIT01000116.1:1..1316 +/- 1kb	YNCP0008C_FL100_1kb.fsa
YNCP0008C	1286927	267488	1385031	275321	+	226	317	>YNCP0008C YNCP0008C JK9-3d JRIZ01000103.1:226..317	YNCP0008C_JK9-3d_genomic.fsa	1	1317	>YNCP0008C YNCP0008C JK9-3d JRIZ01000103.1:1..1317 +/- 1kb	YNCP0008C_JK9-3d_1kb.fsa
YNCP0008C	1286927	267488	1387060	275326	+	263	354	>YNCP0008C YNCP0008C SEY6210 JRIW01000196.1:263..354	YNCP0008C_SEY6210_genomic.fsa	1	1354	>YNCP0008C YNCP0008C SEY6210 JRIW01000196.1:1..1354 +/- 1kb	YNCP0008C_SEY6210_1kb.fsa
YNCP0008C	1286927	267488	1388953	275329	+	226	317	>YNCP0008C YNCP0008C X2180-1A JRIX01000085.1:226..317	YNCP0008C_X2180-1A_genomic.fsa	1	1317	>YNCP0008C YNCP0008C X2180-1A JRIX01000085.1:1..1317 +/- 1kb	YNCP0008C_X2180-1A_1kb.fsa
YNCP0011C	1286928	267488	1383401	275338	+	79463	79554	>YNCP0011C YNCP0011C CEN.PK JRIV01000030.1:79463..79554	YNCP0011C_CEN.PK_genomic.fsa	78463	80554	>YNCP0011C YNCP0011C CEN.PK JRIV01000030.1:78463..80554 +/- 1kb	YNCP0011C_CEN.PK_1kb.fsa
YNCP0011C	1286928	267488	1387039	275326	+	79370	79461	>YNCP0011C YNCP0011C SEY6210 JRIW01000173.1:79370..79461	YNCP0011C_SEY6210_genomic.fsa	78370	80461	>YNCP0011C YNCP0011C SEY6210 JRIW01000173.1:78370..80461 +/- 1kb	YNCP0011C_SEY6210_1kb.fsa
YNCP0011C	1286928	267488	1389041	275329	+	79646	79737	>YNCP0011C YNCP0011C X2180-1A JRIX01000202.1:79646..79737	YNCP0011C_X2180-1A_genomic.fsa	78646	80737	>YNCP0011C YNCP0011C X2180-1A JRIX01000202.1:78646..80737 +/- 1kb	YNCP0011C_X2180-1A_1kb.fsa
YNCQ0023W	1284235	267488	1381909	274916	+	53	127	>YNCQ0023W YNCQ0023W Sigma1278b JRIQ01000351.1:53..127	YNCQ0023W_Sigma1278b_genomic.fsa	1	1042	>YNCQ0023W YNCQ0023W Sigma1278b JRIQ01000351.1:1..1042 +/- 1kb	YNCQ0023W_Sigma1278b_1kb.fsa
YNCD0027C	1267415	267488	1381820	274916	-	13779	13850	>YNCD0027C SUF3 Sigma1278b JRIQ01000137.1:13779..13850	YNCD0027C_Sigma1278b_genomic.fsa	12779	14850	>YNCD0027C SUF3 Sigma1278b JRIQ01000137.1:12779..14850 +/- 1kb	YNCD0027C_Sigma1278b_1kb.fsa
YNCD0027C	1267415	267488	1383420	275338	+	95198	95269	>YNCD0027C SUF3 CEN.PK JRIV01000054.1:95198..95269	YNCD0027C_CEN.PK_genomic.fsa	94198	96269	>YNCD0027C SUF3 CEN.PK JRIV01000054.1:94198..96269 +/- 1kb	YNCD0027C_CEN.PK_1kb.fsa
YNCD0027C	1267415	267488	1383660	275315	+	95038	95109	>YNCD0027C SUF3 D273-10B JRIY01000120.1:95038..95109	YNCD0027C_D273-10B_genomic.fsa	94038	96109	>YNCD0027C SUF3 D273-10B JRIY01000120.1:94038..96109 +/- 1kb	YNCD0027C_D273-10B_1kb.fsa
YNCD0027C	1267415	267488	1384513	274944	-	13779	13850	>YNCD0027C SUF3 FL100 JRIT01000164.1:13779..13850	YNCD0027C_FL100_genomic.fsa	12779	14850	>YNCD0027C SUF3 FL100 JRIT01000164.1:12779..14850 +/- 1kb	YNCD0027C_FL100_1kb.fsa
YNCD0027C	1267415	267488	1385037	275321	+	50519	50590	>YNCD0027C SUF3 JK9-3d JRIZ01000109.1:50519..50590	YNCD0027C_JK9-3d_genomic.fsa	49519	51590	>YNCD0027C SUF3 JK9-3d JRIZ01000109.1:49519..51590 +/- 1kb	YNCD0027C_JK9-3d_1kb.fsa
YNCD0027C	1267415	267488	1386883	274425	-	13780	13851	>YNCD0027C SUF3 RM11-1A JRIP01000170.1:13780..13851	YNCD0027C_RM11-1A_genomic.fsa	12780	14851	>YNCD0027C SUF3 RM11-1A JRIP01000170.1:12780..14851 +/- 1kb	YNCD0027C_RM11-1A_1kb.fsa
YNCD0027C	1267415	267488	1387005	275326	+	265714	265785	>YNCD0027C SUF3 SEY6210 JRIW01000129.1:265714..265785	YNCD0027C_SEY6210_genomic.fsa	264714	266785	>YNCD0027C SUF3 SEY6210 JRIW01000129.1:264714..266785 +/- 1kb	YNCD0027C_SEY6210_1kb.fsa
YNCD0027C	1267415	267488	1388701	274910	-	13779	13850	>YNCD0027C SUF3 W303 JRIU01000064.1:13779..13850	YNCD0027C_W303_genomic.fsa	12779	14850	>YNCD0027C SUF3 W303 JRIU01000064.1:12779..14850 +/- 1kb	YNCD0027C_W303_1kb.fsa
YNCD0027C	1267415	267488	1389001	275329	-	13779	13850	>YNCD0027C SUF3 X2180-1A JRIX01000148.1:13779..13850	YNCD0027C_X2180-1A_genomic.fsa	12779	14850	>YNCD0027C SUF3 X2180-1A JRIX01000148.1:12779..14850 +/- 1kb	YNCD0027C_X2180-1A_1kb.fsa
YNCD0027C	1267415	267488	1389118	275334	-	13750	13821	>YNCD0027C SUF3 Y55 JRIF01000026.1:13750..13821	YNCD0027C_Y55_genomic.fsa	12750	14821	>YNCD0027C SUF3 Y55 JRIF01000026.1:12750..14821 +/- 1kb	YNCD0027C_Y55_1kb.fsa
YNCO0020C	1287436	267488	1381883	274916	-	19261	19332	>YNCO0020C SUF5 Sigma1278b JRIQ01000225.1:19261..19332	YNCO0020C_Sigma1278b_genomic.fsa	18261	20332	>YNCO0020C SUF5 Sigma1278b JRIQ01000225.1:18261..20332 +/- 1kb	YNCO0020C_Sigma1278b_1kb.fsa
YNCO0020C	1287436	267488	1383528	275338	+	233	304	>YNCO0020C SUF5 CEN.PK JRIV01000199.1:233..304	YNCO0020C_CEN.PK_genomic.fsa	1	1304	>YNCO0020C SUF5 CEN.PK JRIV01000199.1:1..1304 +/- 1kb	YNCO0020C_CEN.PK_1kb.fsa
YNCO0020C	1287436	267488	1383600	275315	+	885	956	>YNCO0020C SUF5 D273-10B JRIY01000043.1:885..956	YNCO0020C_D273-10B_genomic.fsa	1	1956	>YNCO0020C SUF5 D273-10B JRIY01000043.1:1..1956 +/- 1kb	YNCO0020C_D273-10B_1kb.fsa
YNCO0020C	1287436	267488	1384539	274944	-	19262	19333	>YNCO0020C SUF5 FL100 JRIT01000202.1:19262..19333	YNCO0020C_FL100_genomic.fsa	18262	19763	>YNCO0020C SUF5 FL100 JRIT01000202.1:18262..19763 +/- 1kb	YNCO0020C_FL100_1kb.fsa
YNCO0020C	1287436	267488	1385027	275321	-	19262	19333	>YNCO0020C SUF5 JK9-3d JRIZ01000098.1:19262..19333	YNCO0020C_JK9-3d_genomic.fsa	18262	19763	>YNCO0020C SUF5 JK9-3d JRIZ01000098.1:18262..19763 +/- 1kb	YNCO0020C_JK9-3d_1kb.fsa
YNCO0020C	1287436	267488	1386823	274425	+	66910	66981	>YNCO0020C SUF5 RM11-1A JRIP01000098.1:66910..66981	YNCO0020C_RM11-1A_genomic.fsa	65910	67981	>YNCO0020C SUF5 RM11-1A JRIP01000098.1:65910..67981 +/- 1kb	YNCO0020C_RM11-1A_1kb.fsa
YNCO0020C	1287436	267488	1386975	275326	+	431	502	>YNCO0020C SUF5 SEY6210 JRIW01000083.1:431..502	YNCO0020C_SEY6210_genomic.fsa	1	1502	>YNCO0020C SUF5 SEY6210 JRIW01000083.1:1..1502 +/- 1kb	YNCO0020C_SEY6210_1kb.fsa
YNCO0020C	1287436	267488	1388774	274910	+	961	1032	>YNCO0020C SUF5 W303 JRIU01000166.1:961..1032	YNCO0020C_W303_genomic.fsa	1	2032	>YNCO0020C SUF5 W303 JRIU01000166.1:1..2032 +/- 1kb	YNCO0020C_W303_1kb.fsa
YNCO0020C	1287436	267488	1388888	275329	-	19257	19328	>YNCO0020C SUF5 X2180-1A JRIX01000003.1:19257..19328	YNCO0020C_X2180-1A_genomic.fsa	18257	19758	>YNCO0020C SUF5 X2180-1A JRIX01000003.1:18257..19758 +/- 1kb	YNCO0020C_X2180-1A_1kb.fsa
YNCO0020C	1287436	267488	1389176	275334	-	19263	19334	>YNCO0020C SUF5 Y55 JRIF01000099.1:19263..19334	YNCO0020C_Y55_genomic.fsa	18263	19566	>YNCO0020C SUF5 Y55 JRIF01000099.1:18263..19566 +/- 1kb	YNCO0020C_Y55_1kb.fsa
YNCB0005C	1268088	267488	1388911	275329	+	23375	23445	>YNCB0005C YNCB0005C X2180-1A JRIX01000032.1:23375..23445	YNCB0005C_X2180-1A_genomic.fsa	22375	24445	>YNCB0005C YNCB0005C X2180-1A JRIX01000032.1:22375..24445 +/- 1kb	YNCB0005C_X2180-1A_1kb.fsa
YNCC0007C	1269408	267488	1381844	274916	+	5880	5950	>YNCC0007C SUF16 Sigma1278b JRIQ01000166.1:5880..5950	YNCC0007C_Sigma1278b_genomic.fsa	4880	6950	>YNCC0007C SUF16 Sigma1278b JRIQ01000166.1:4880..6950 +/- 1kb	YNCC0007C_Sigma1278b_1kb.fsa
YNCC0007C	1269408	267488	1383533	275338	-	51973	52043	>YNCC0007C SUF16 CEN.PK JRIV01000207.1:51973..52043	YNCC0007C_CEN.PK_genomic.fsa	50973	53043	>YNCC0007C SUF16 CEN.PK JRIV01000207.1:50973..53043 +/- 1kb	YNCC0007C_CEN.PK_1kb.fsa
YNCC0007C	1269408	267488	1383667	275315	+	154	224	>YNCC0007C SUF16 D273-10B JRIY01000128.1:154..224	YNCC0007C_D273-10B_genomic.fsa	1	1224	>YNCC0007C SUF16 D273-10B JRIY01000128.1:1..1224 +/- 1kb	YNCC0007C_D273-10B_1kb.fsa
YNCC0007C	1269408	267488	1384432	274944	+	6346	6416	>YNCC0007C SUF16 FL100 JRIT01000051.1:6346..6416	YNCC0007C_FL100_genomic.fsa	5346	7416	>YNCC0007C SUF16 FL100 JRIT01000051.1:5346..7416 +/- 1kb	YNCC0007C_FL100_1kb.fsa
YNCC0007C	1269408	267488	1385029	275321	+	5881	5951	>YNCC0007C SUF16 JK9-3d JRIZ01000100.1:5881..5951	YNCC0007C_JK9-3d_genomic.fsa	4881	6951	>YNCC0007C SUF16 JK9-3d JRIZ01000100.1:4881..6951 +/- 1kb	YNCC0007C_JK9-3d_1kb.fsa
YNCC0007C	1269408	267488	1386868	274425	-	50325	50395	>YNCC0007C SUF16 RM11-1A JRIP01000152.1:50325..50395	YNCC0007C_RM11-1A_genomic.fsa	49325	50707	>YNCC0007C SUF16 RM11-1A JRIP01000152.1:49325..50707 +/- 1kb	YNCC0007C_RM11-1A_1kb.fsa
YNCC0007C	1269408	267488	1387054	275326	+	6040	6110	>YNCC0007C SUF16 SEY6210 JRIW01000189.1:6040..6110	YNCC0007C_SEY6210_genomic.fsa	5040	7110	>YNCC0007C SUF16 SEY6210 JRIW01000189.1:5040..7110 +/- 1kb	YNCC0007C_SEY6210_1kb.fsa
YNCC0007C	1269408	267488	1388657	274910	+	5881	5951	>YNCC0007C SUF16 W303 JRIU01000009.1:5881..5951	YNCC0007C_W303_genomic.fsa	4881	6951	>YNCC0007C SUF16 W303 JRIU01000009.1:4881..6951 +/- 1kb	YNCC0007C_W303_1kb.fsa
YNCC0007C	1269408	267488	1388917	275329	+	5881	5951	>YNCC0007C SUF16 X2180-1A JRIX01000040.1:5881..5951	YNCC0007C_X2180-1A_genomic.fsa	4881	6951	>YNCC0007C SUF16 X2180-1A JRIX01000040.1:4881..6951 +/- 1kb	YNCC0007C_X2180-1A_1kb.fsa
YNCD0001W	1267416	267488	1381794	274916	-	40976	41046	>YNCD0001W YNCD0001W Sigma1278b JRIQ01000103.1:40976..41046	YNCD0001W_Sigma1278b_genomic.fsa	39976	42046	>YNCD0001W YNCD0001W Sigma1278b JRIQ01000103.1:39976..42046 +/- 1kb	YNCD0001W_Sigma1278b_1kb.fsa
YNCD0001W	1267416	267488	1383473	275338	-	40999	41069	>YNCD0001W YNCD0001W CEN.PK JRIV01000127.1:40999..41069	YNCD0001W_CEN.PK_genomic.fsa	39999	42069	>YNCD0001W YNCD0001W CEN.PK JRIV01000127.1:39999..42069 +/- 1kb	YNCD0001W_CEN.PK_1kb.fsa
YNCD0001W	1267416	267488	1384494	274944	+	38386	38456	>YNCD0001W YNCD0001W FL100 JRIT01000137.1:38386..38456	YNCD0001W_FL100_genomic.fsa	37386	39456	>YNCD0001W YNCD0001W FL100 JRIT01000137.1:37386..39456 +/- 1kb	YNCD0001W_FL100_1kb.fsa
YNCD0001W	1267416	267488	1384964	275321	+	38386	38456	>YNCD0001W YNCD0001W JK9-3d JRIZ01000019.1:38386..38456	YNCD0001W_JK9-3d_genomic.fsa	37386	39456	>YNCD0001W YNCD0001W JK9-3d JRIZ01000019.1:37386..39456 +/- 1kb	YNCD0001W_JK9-3d_1kb.fsa
YNCD0001W	1267416	267488	1386771	274425	+	37877	37947	>YNCD0001W YNCD0001W RM11-1A JRIP01000030.1:37877..37947	YNCD0001W_RM11-1A_genomic.fsa	36877	38947	>YNCD0001W YNCD0001W RM11-1A JRIP01000030.1:36877..38947 +/- 1kb	YNCD0001W_RM11-1A_1kb.fsa
YNCD0001W	1267416	267488	1386928	275326	+	38386	38456	>YNCD0001W YNCD0001W SEY6210 JRIW01000019.1:38386..38456	YNCD0001W_SEY6210_genomic.fsa	37386	39456	>YNCD0001W YNCD0001W SEY6210 JRIW01000019.1:37386..39456 +/- 1kb	YNCD0001W_SEY6210_1kb.fsa
YNCD0001W	1267416	267488	1388728	274910	+	38386	38456	>YNCD0001W YNCD0001W W303 JRIU01000101.1:38386..38456	YNCD0001W_W303_genomic.fsa	37386	39456	>YNCD0001W YNCD0001W W303 JRIU01000101.1:37386..39456 +/- 1kb	YNCD0001W_W303_1kb.fsa
YNCD0001W	1267416	267488	1389070	275329	+	38386	38456	>YNCD0001W YNCD0001W X2180-1A JRIX01000243.1:38386..38456	YNCD0001W_X2180-1A_genomic.fsa	37386	39456	>YNCD0001W YNCD0001W X2180-1A JRIX01000243.1:37386..39456 +/- 1kb	YNCD0001W_X2180-1A_1kb.fsa
YNCD0001W	1267416	267488	1389239	275334	-	41166	41236	>YNCD0001W YNCD0001W Y55 JRIF01000185.1:41166..41236	YNCD0001W_Y55_genomic.fsa	40166	42236	>YNCD0001W YNCD0001W Y55 JRIF01000185.1:40166..42236 +/- 1kb	YNCD0001W_Y55_1kb.fsa
YNCD0020W	1267417	267488	1381863	274916	+	340	410	>YNCD0020W YNCD0020W Sigma1278b JRIQ01000191.1:340..410	YNCD0020W_Sigma1278b_genomic.fsa	1	1410	>YNCD0020W YNCD0020W Sigma1278b JRIQ01000191.1:1..1410 +/- 1kb	YNCD0020W_Sigma1278b_1kb.fsa
YNCD0020W	1267417	267488	1383424	275338	+	226	296	>YNCD0020W YNCD0020W CEN.PK JRIV01000059.1:226..296	YNCD0020W_CEN.PK_genomic.fsa	1	1296	>YNCD0020W YNCD0020W CEN.PK JRIV01000059.1:1..1296 +/- 1kb	YNCD0020W_CEN.PK_1kb.fsa
YNCD0020W	1267417	267488	1383644	275315	+	354	424	>YNCD0020W YNCD0020W D273-10B JRIY01000102.1:354..424	YNCD0020W_D273-10B_genomic.fsa	1	1424	>YNCD0020W YNCD0020W D273-10B JRIY01000102.1:1..1424 +/- 1kb	YNCD0020W_D273-10B_1kb.fsa
YNCD0020W	1267417	267488	1384542	274944	+	167	237	>YNCD0020W YNCD0020W FL100 JRIT01000207.1:167..237	YNCD0020W_FL100_genomic.fsa	1	1237	>YNCD0020W YNCD0020W FL100 JRIT01000207.1:1..1237 +/- 1kb	YNCD0020W_FL100_1kb.fsa
YNCD0020W	1267417	267488	1384960	275321	+	226	296	>YNCD0020W YNCD0020W JK9-3d JRIZ01000013.1:226..296	YNCD0020W_JK9-3d_genomic.fsa	1	1296	>YNCD0020W YNCD0020W JK9-3d JRIZ01000013.1:1..1296 +/- 1kb	YNCD0020W_JK9-3d_1kb.fsa
YNCD0020W	1267417	267488	1386783	274425	+	239	309	>YNCD0020W YNCD0020W RM11-1A JRIP01000045.1:239..309	YNCD0020W_RM11-1A_genomic.fsa	1	1309	>YNCD0020W YNCD0020W RM11-1A JRIP01000045.1:1..1309 +/- 1kb	YNCD0020W_RM11-1A_1kb.fsa
YNCD0020W	1267417	267488	1386956	275326	+	341	411	>YNCD0020W YNCD0020W SEY6210 JRIW01000055.1:341..411	YNCD0020W_SEY6210_genomic.fsa	1	1411	>YNCD0020W YNCD0020W SEY6210 JRIW01000055.1:1..1411 +/- 1kb	YNCD0020W_SEY6210_1kb.fsa
YNCD0020W	1267417	267488	1388674	274910	-	102371	102441	>YNCD0020W YNCD0020W W303 JRIU01000030.1:102371..102441	YNCD0020W_W303_genomic.fsa	101371	102607	>YNCD0020W YNCD0020W W303 JRIU01000030.1:101371..102607 +/- 1kb	YNCD0020W_W303_1kb.fsa
YNCD0020W	1267417	267488	1389063	275329	-	30273	30343	>YNCD0020W YNCD0020W X2180-1A JRIX01000233.1:30273..30343	YNCD0020W_X2180-1A_genomic.fsa	29273	30568	>YNCD0020W YNCD0020W X2180-1A JRIX01000233.1:29273..30568 +/- 1kb	YNCD0020W_X2180-1A_1kb.fsa
YNCD0020W	1267417	267488	1389253	275334	+	168	238	>YNCD0020W YNCD0020W Y55 JRIF01000204.1:168..238	YNCD0020W_Y55_genomic.fsa	1	1238	>YNCD0020W YNCD0020W Y55 JRIF01000204.1:1..1238 +/- 1kb	YNCD0020W_Y55_1kb.fsa
YNCE0004C	1266598	267488	1381772	274916	-	40100	40170	>YNCE0004C YNCE0004C Sigma1278b JRIQ01000074.1:40100..40170	YNCE0004C_Sigma1278b_genomic.fsa	39100	41170	>YNCE0004C YNCE0004C Sigma1278b JRIQ01000074.1:39100..41170 +/- 1kb	YNCE0004C_Sigma1278b_1kb.fsa
YNCE0004C	1266598	267488	1383467	275338	+	54174	54244	>YNCE0004C YNCE0004C CEN.PK JRIV01000121.1:54174..54244	YNCE0004C_CEN.PK_genomic.fsa	53174	55244	>YNCE0004C YNCE0004C CEN.PK JRIV01000121.1:53174..55244 +/- 1kb	YNCE0004C_CEN.PK_1kb.fsa
YNCE0004C	1266598	267488	1383692	275315	+	1493	1563	>YNCE0004C YNCE0004C D273-10B JRIY01000161.1:1493..1563	YNCE0004C_D273-10B_genomic.fsa	493	2563	>YNCE0004C YNCE0004C D273-10B JRIY01000161.1:493..2563 +/- 1kb	YNCE0004C_D273-10B_1kb.fsa
YNCE0004C	1266598	267488	1384530	274944	-	40185	40255	>YNCE0004C YNCE0004C FL100 JRIT01000190.1:40185..40255	YNCE0004C_FL100_genomic.fsa	39185	41255	>YNCE0004C YNCE0004C FL100 JRIT01000190.1:39185..41255 +/- 1kb	YNCE0004C_FL100_1kb.fsa
YNCE0004C	1266598	267488	1385077	275321	+	75979	76049	>YNCE0004C YNCE0004C JK9-3d JRIZ01000163.1:75979..76049	YNCE0004C_JK9-3d_genomic.fsa	74979	77049	>YNCE0004C YNCE0004C JK9-3d JRIZ01000163.1:74979..77049 +/- 1kb	YNCE0004C_JK9-3d_1kb.fsa
YNCE0004C	1266598	267488	1386755	274425	-	8935	9005	>YNCE0004C YNCE0004C RM11-1A JRIP01000013.1:8935..9005	YNCE0004C_RM11-1A_genomic.fsa	7935	10005	>YNCE0004C YNCE0004C RM11-1A JRIP01000013.1:7935..10005 +/- 1kb	YNCE0004C_RM11-1A_1kb.fsa
YNCE0004C	1266598	267488	1387003	275326	-	39126	39196	>YNCE0004C YNCE0004C SEY6210 JRIW01000127.1:39126..39196	YNCE0004C_SEY6210_genomic.fsa	38126	40196	>YNCE0004C YNCE0004C SEY6210 JRIW01000127.1:38126..40196 +/- 1kb	YNCE0004C_SEY6210_1kb.fsa
YNCE0004C	1266598	267488	1388727	274910	-	54344	54414	>YNCE0004C YNCE0004C W303 JRIU01000100.1:54344..54414	YNCE0004C_W303_genomic.fsa	53344	54648	>YNCE0004C YNCE0004C W303 JRIU01000100.1:53344..54648 +/- 1kb	YNCE0004C_W303_1kb.fsa
YNCE0004C	1266598	267488	1388980	275329	-	38649	38719	>YNCE0004C YNCE0004C X2180-1A JRIX01000116.1:38649..38719	YNCE0004C_X2180-1A_genomic.fsa	37649	38953	>YNCE0004C YNCE0004C X2180-1A JRIX01000116.1:37649..38953 +/- 1kb	YNCE0004C_X2180-1A_1kb.fsa
YNCE0004C	1266598	267488	1389116	275334	+	55975	56045	>YNCE0004C YNCE0004C Y55 JRIF01000023.1:55975..56045	YNCE0004C_Y55_genomic.fsa	54975	57045	>YNCE0004C YNCE0004C Y55 JRIF01000023.1:54975..57045 +/- 1kb	YNCE0004C_Y55_1kb.fsa
YNCF0008C	1268152	267488	1381737	274916	-	18588	18658	>YNCF0008C YNCF0008C Sigma1278b JRIQ01000028.1:18588..18658	YNCF0008C_Sigma1278b_genomic.fsa	17588	19658	>YNCF0008C YNCF0008C Sigma1278b JRIQ01000028.1:17588..19658 +/- 1kb	YNCF0008C_Sigma1278b_1kb.fsa
YNCF0008C	1268152	267488	1383444	275338	+	40678	40748	>YNCF0008C YNCF0008C CEN.PK JRIV01000088.1:40678..40748	YNCF0008C_CEN.PK_genomic.fsa	39678	41748	>YNCF0008C YNCF0008C CEN.PK JRIV01000088.1:39678..41748 +/- 1kb	YNCF0008C_CEN.PK_1kb.fsa
YNCF0008C	1268152	267488	1383658	275315	+	40015	40085	>YNCF0008C YNCF0008C D273-10B JRIY01000118.1:40015..40085	YNCF0008C_D273-10B_genomic.fsa	39015	41085	>YNCF0008C YNCF0008C D273-10B JRIY01000118.1:39015..41085 +/- 1kb	YNCF0008C_D273-10B_1kb.fsa
YNCF0008C	1268152	267488	1384405	274944	-	36904	36974	>YNCF0008C YNCF0008C FL100 JRIT01000019.1:36904..36974	YNCF0008C_FL100_genomic.fsa	35904	37974	>YNCF0008C YNCF0008C FL100 JRIT01000019.1:35904..37974 +/- 1kb	YNCF0008C_FL100_1kb.fsa
YNCF0008C	1268152	267488	1385068	275321	+	40658	40728	>YNCF0008C YNCF0008C JK9-3d JRIZ01000147.1:40658..40728	YNCF0008C_JK9-3d_genomic.fsa	39658	41728	>YNCF0008C YNCF0008C JK9-3d JRIZ01000147.1:39658..41728 +/- 1kb	YNCF0008C_JK9-3d_1kb.fsa
YNCF0008C	1268152	267488	1386804	274425	-	55722	55792	>YNCF0008C YNCF0008C RM11-1A JRIP01000074.1:55722..55792	YNCF0008C_RM11-1A_genomic.fsa	54722	56792	>YNCF0008C YNCF0008C RM11-1A JRIP01000074.1:54722..56792 +/- 1kb	YNCF0008C_RM11-1A_1kb.fsa
YNCF0008C	1268152	267488	1387015	275326	-	18727	18797	>YNCF0008C YNCF0008C SEY6210 JRIW01000142.1:18727..18797	YNCF0008C_SEY6210_genomic.fsa	17727	19797	>YNCF0008C YNCF0008C SEY6210 JRIW01000142.1:17727..19797 +/- 1kb	YNCF0008C_SEY6210_1kb.fsa
YNCF0008C	1268152	267488	1388934	275329	+	10566	10636	>YNCF0008C YNCF0008C X2180-1A JRIX01000062.1:10566..10636	YNCF0008C_X2180-1A_genomic.fsa	9566	11636	>YNCF0008C YNCF0008C X2180-1A JRIX01000062.1:9566..11636 +/- 1kb	YNCF0008C_X2180-1A_1kb.fsa
YNCG0039W	1268932	267488	1383531	275338	-	37133	37203	>YNCG0039W YNCG0039W CEN.PK JRIV01000203.1:37133..37203	YNCG0039W_CEN.PK_genomic.fsa	36133	38203	>YNCG0039W YNCG0039W CEN.PK JRIV01000203.1:36133..38203 +/- 1kb	YNCG0039W_CEN.PK_1kb.fsa
YNCG0039W	1268932	267488	1383641	275315	-	32904	32974	>YNCG0039W YNCG0039W D273-10B JRIY01000097.1:32904..32974	YNCG0039W_D273-10B_genomic.fsa	31904	33974	>YNCG0039W YNCG0039W D273-10B JRIY01000097.1:31904..33974 +/- 1kb	YNCG0039W_D273-10B_1kb.fsa
YNCG0039W	1268932	267488	1386921	275326	-	37088	37158	>YNCG0039W YNCG0039W SEY6210 JRIW01000012.1:37088..37158	YNCG0039W_SEY6210_genomic.fsa	36088	38158	>YNCG0039W YNCG0039W SEY6210 JRIW01000012.1:36088..38158 +/- 1kb	YNCG0039W_SEY6210_1kb.fsa
